"Biharnagybajom","Hajdú-Bihar","47.212156","21.2327438"
"Bihartorda","Hajdú-Bihar","47.21302","21.3474899"
"Biharugra","Békés","46.9693687","21.5978937"
"Bikács","Tolna","46.67537","18.6668161"
"Bikal","Baranya","46.331506","18.283307"
"Biri","Szabolcs-Szatmár-Bereg","47.816866","21.8506601"
"Birján","Baranya","45.997163","18.375933"
"Bisse","Baranya","45.906338","18.2611058"
"Boba","Vas","47.1817964","17.1882459"
"Bocfölde","Zala","46.781393","16.842578"
"Boconád","Heves","47.6429019","20.1882735"
"Bócsa","Bács-Kiskun","46.616672","19.478885"
"Bocska","Zala","46.554871","16.916693"
"Bocskaikert","Hajdú-Bihar","47.643212","21.6599069"
"Boda","Baranya","46.0802882","18.048975"
"Bodajk","Fejér","47.32432","18.2318051"
"Bodmér","Fejér","47.4485914","18.5339316"
"Bodolyabér","Baranya","46.198339","18.1184771"
"Bodonhely","Győr-Moson-Sopron","47.5625543","17.4076611"
"Bodony","Heves","47.9411556","20.0231377"
"Bodorfa","Veszprém","47.0756639","17.3453086"
"Bodrog","Somogy","46.49478","17.6505502"
"Bodroghalom","Borsod-Abaúj-Zemplén","48.296874","21.7018822"
"Bodrogkeresztúr","Borsod-Abaúj-Zemplén","48.1577377","21.3607408"
"Bodrogkisfalud","Borsod-Abaúj-Zemplén","48.172173","21.3545318"
"Bodrogolaszi","Borsod-Abaúj-Zemplén","48.287611","21.517155"
"Bódvalenke","Borsod-Abaúj-Zemplén","48.541704","20.8040249"
"Bódvarákó","Borsod-Abaúj-Zemplén","48.5123263","20.7362242"
"Bódvaszilas","Borsod-Abaúj-Zemplén","48.535937","20.7322729"
"Bogács","Borsod-Abaúj-Zemplén","47.905876","20.5318019"
"Bogád","Baranya","46.084466","18.3223289"
"Bogádmindszent","Baranya","45.906244","18.0461092"
"Bogdása","Baranya","45.873399","17.7908422"
"Bogyiszló","Tolna","46.385817","18.8311522"
"Bogyoszló","Győr-Moson-Sopron","47.5600001","17.1859474"
"Bojt","Hajdú-Bihar","47.1924869","21.732795"
"Bókaháza","Zala","46.776915","17.10455"
"Bokod","Komárom-Esztergom","47.4930915","18.243303"
"Bokor","Nógrád","47.9256502","19.5455783"
"Boldog","Heves","47.598911","19.6960658"
"Boldogasszonyfa","Baranya","46.1798349","17.841563"
"Boldogkőújfalu","Borsod-Abaúj-Zemplén","48.318692","21.241247"
"Boldogkőváralja","Borsod-Abaúj-Zemplén","48.339605","21.238906"
"Boldva","Borsod-Abaúj-Zemplén","48.216187","20.7868291"
"Bolhás","Somogy","46.2634855","17.2713444"
"Bolhó","Somogy","46.0408011","17.30348"
"Bóly","Baranya","45.967304","18.5182679"
"Boncodfölde","Zala","46.869023","16.7372809"
"Bonnya","Somogy","46.5941713","17.9025045"
"Bonyhád","Tolna","46.298667","18.5305628"
"Bonyhádvarasd","Tolna","46.3682565","18.4813565"
"Bordány","Csongrád","46.3193","19.9245668"
"Borgáta","Vas","47.162012","17.0776829"
"Borjád","Baranya","45.936802","18.4692931"
"Borota","Bács-Kiskun","46.26939","19.2184898"
"Borsfa","Zala","46.507871","16.7810918"
"Borsodbóta","Borsod-Abaúj-Zemplén","48.212221","20.3963332"
"Borsodgeszt","Borsod-Abaúj-Zemplén","47.957513","20.692606"
"Borsodivánka","Borsod-Abaúj-Zemplén","47.698636","20.6592728"
"Borsodnádasd","Borsod-Abaúj-Zemplén","48.1233715","20.2428346"
"Borsodszentgyörgy","Borsod-Abaúj-Zemplén","48.187869","20.202376"
"Borsodszirák","Borsod-Abaúj-Zemplén","48.260921","20.7681188"
"Borsosberény","Nógrád","47.9769354","19.1150975"
"Borszörcsök","Veszprém","47.1328086","17.4015961"
"Borzavár","Veszprém","47.291913","17.8269981"
"Bosta","Baranya","45.950436","18.211039"
"Botpalád","Szabolcs-Szatmár-Bereg","48.028295","22.8064"
"Botykapeterd","Baranya","46.047579","17.8676438"
"Bozzai","Vas","47.206411","16.7661439"
"Bozsok","Vas","47.324795","16.4912299"
"Bózsva","Borsod-Abaúj-Zemplén","48.479619","21.4775842"
"Bő","Vas","47.3675006","16.8147197"
"Bőcs","Borsod-Abaúj-Zemplén","48.0380321","20.9662905"
"Böde","Zala","46.838788","16.719955"
"Bödeháza","Zala","46.64128","16.401911"
"Bögöt","Vas","47.253534","16.8290708"
"Bögöte","Vas","47.0880394","17.042756"
"Böhönye","Somogy","46.4065122","17.3856418"
"Bököny","Szabolcs-Szatmár-Bereg","47.730512","21.7518869"
"Bölcske","Tolna","46.74098","18.969147"
"Bőny","Győr-Moson-Sopron","47.651742","17.8703251"
"Börcs","Győr-Moson-Sopron","47.684846","17.5017359"
"Börzönce","Zala","46.579657","16.8885821"
"Bősárkány","Győr-Moson-Sopron","47.691545","17.2491091"
"Bőszénfa","Somogy","46.2300508","17.850067"
"Bucsa","Békés","47.205407","20.9948828"
"Bucsu","Vas","47.2619213","16.4944694"
"Bucsuszentlászló","Zala","46.788417","16.9306988"
"Bucsuta","Zala","46.569265","16.8417742"
"Budajenő","Pest","47.5562935","18.8026944"
"Budakalász","Pest","47.621547","19.045966"
"Budakeszi","Pest","47.5111682","18.9302011"
"Budapest","Budapest","47.4984056","19.0407578"
"Bugac","Bács-Kiskun","46.6872417","19.6827714"
"Bugacpusztaháza","Bács-Kiskun","46.698473","19.6324582"
"Bugyi","Pest","47.227697","19.1469301"
"Buj","Szabolcs-Szatmár-Bereg","48.096411","21.647633"
"Buják","Nógrád","47.8854496","19.5404542"
"Buzsák","Somogy","46.648804","17.578579"
"Bük","Vas","47.386516","16.749625"
"Bükkábrány","Borsod-Abaúj-Zemplén","47.88756","20.6834969"
"Bükkaranyos","Borsod-Abaúj-Zemplén","47.98551","20.780559"
"Bükkmogyorósd","Borsod-Abaúj-Zemplén","48.129544","20.35516"
"Bükkösd","Baranya","46.110792","17.9946968"
"Bükkszék","Heves","47.989504","20.1752212"
"Bükkszenterzsébet","Heves","48.054823","20.1635939"
"Bükkszentkereszt","Borsod-Abaúj-Zemplén","48.065637","20.630848"
"Bükkszentmárton","Heves","48.06924","20.3214611"
"Bükkzsérc","Borsod-Abaúj-Zemplén","47.953842","20.5087785"
"Bürüs","Baranya","45.964293","17.758547"
"Büssü","Somogy","46.455163","17.9643481"
"Büttös","Borsod-Abaúj-Zemplén","48.4776324","21.0056717"
"Cák","Vas","47.357114","16.515994"
"Cakóháza","Győr-Moson-Sopron","47.6955689","17.2842803"
"Cece","Fejér","46.7711994","18.6294033"
"Cégénydányád","Szabolcs-Szatmár-Bereg","47.934917","22.531297"
"Cegléd","Pest","47.1772081","19.7980311"
"Ceglédbercel","Pest","47.2225","19.666391"
"Celldömölk","Vas","47.257515","17.1526399"
"Cered","Nógrád","48.146271","19.9668218"
"Chernelházadamonya","Vas","47.3614361","16.8475444"
"Cibakháza","Jász-Nagykun-Szolnok","46.95325","20.2010411"
"Cigánd","Borsod-Abaúj-Zemplén","48.263291","21.8918689"
"Cikó","Tolna","46.2593484","18.5615733"
"Cirák","Győr-Moson-Sopron","47.477751","17.0289832"
"Cún","Baranya","45.8123993","18.0697717"
"Csabacsűd","Békés","46.824859","20.6555659"
"Csabaszabadi","Békés","46.574209","20.9565922"
"Csabdi","Fejér","47.520559","18.6135919"
"Csabrendek","Veszprém","47.014214","17.2890788"
"Csáfordjánosfa","Győr-Moson-Sopron","47.4154502","16.9511798"
"Csaholc","Szabolcs-Szatmár-Bereg","47.985666","22.7291699"
"Csajág","Veszprém","47.04345","18.188388"
"Csákány","Somogy","46.5414988","17.2717058"
"Csákánydoroszló","Vas","46.972836","16.5046748"
"Csákberény","Fejér","47.3459","18.3300592"
"Csákvár","Fejér","47.393333","18.460508"
"Csanádalberti","Csongrád","46.325807","20.7076129"
"Csanádapáca","Békés","46.53285","20.883177"
"Csanádpalota","Csongrád","46.243993","20.722756"
"Csánig","Vas","47.431705","17.024977"
"Csány","Heves","47.649323","19.829655"
"Csányoszró","Baranya","45.8817","17.9080981"
"Csanytelek","Csongrád","46.606212","20.104844"
"Csapi","Zala","46.528935","17.0895899"
"Csapod","Győr-Moson-Sopron","47.5187757","16.9265096"
"Csárdaszállás","Békés","46.862931","20.9336609"
"Csarnóta","Baranya","45.895092","18.216594"
"Csaroda","Szabolcs-Szatmár-Bereg","48.1590055","22.4588267"
"Császár","Komárom-Esztergom","47.5016644","18.1394624"
"Császártöltés","Bács-Kiskun","46.420719","19.175296"
"Császló","Szabolcs-Szatmár-Bereg","47.914194","22.7230312"
"Csátalja","Bács-Kiskun","46.03649","18.9476341"
"Csatár","Zala","46.777725","16.8640762"
"Csataszög","Jász-Nagykun-Szolnok","47.284965","20.3868929"
"Csatka","Komárom-Esztergom","47.379562","17.9771141"
"Csávoly","Bács-Kiskun","46.195714","19.143806"
"Csebény","Baranya","46.1887519","17.9250849"
"Csécse","Nógrád","47.866968","19.6245061"
"Csegöld","Szabolcs-Szatmár-Bereg","47.8972096","22.6763082"
"Csehbánya","Veszprém","47.1815811","17.6838362"
"Csehi","Vas","47.036545","16.943279"
"Csehimindszent","Vas","47.046287","16.9553171"
"Csém","Komárom-Esztergom","47.681181","18.087061"
"Csemő","Pest","47.115885","19.6962412"
"Csempeszkopács","Vas","47.155362","16.809687"
"Csengele","Csongrád","46.540344","19.8670529"
"Csenger","Szabolcs-Szatmár-Bereg","47.8350105","22.6822754"
"Csengersima","Szabolcs-Szatmár-Bereg","47.8661713","22.7298166"
"Csengerújfalu","Szabolcs-Szatmár-Bereg","47.805212","22.6236521"
"Csengőd","Bács-Kiskun","46.711622","19.2675989"
"Csénye","Vas","47.2366265","16.8723016"
"Csenyéte","Borsod-Abaúj-Zemplén","48.4356164","21.0397899"
"Csép","Komárom-Esztergom","47.577851","18.0637859"
"Csépa","Jász-Nagykun-Szolnok","46.806632","20.1310301"
"Csepreg","Vas","47.401546","16.7081249"
"Csér","Győr-Moson-Sopron","47.415928","16.929541"
"Cserdi","Baranya","46.080019","17.9909399"
"Cserénfa","Somogy","46.310798","17.8829392"
"Cserépfalu","Borsod-Abaúj-Zemplén","47.941381","20.537145"
"Cserépváralja","Borsod-Abaúj-Zemplén","47.935119","20.5642282"
"Cserháthaláp","Nógrád","47.978971","19.37934"
"Cserhátsurány","Nógrád","47.974689","19.4270929"
"Cserhátszentiván","Nógrád","47.939221","19.5832822"
"Cserkeszőlő","Jász-Nagykun-Szolnok","46.863974","20.205797"
"Cserkút","Baranya","46.0757138","18.1366774"
"Csernely","Borsod-Abaúj-Zemplén","48.143567","20.3410598"
"Cserszegtomaj","Zala","46.806133","17.2312621"
"Csertalakos","Zala","46.806133","17.2312621"
"Csertő","Baranya","46.0893178","17.7980407"
"Csesznek","Veszprém","47.355383","17.8814761"
"Csesztreg","Zala","46.716974","16.5151199"
"Csesztve","Nógrád","48.015232","19.278373"
"Csetény","Veszprém","47.318237","17.9962639"
"Csévharaszt","Pest","47.2912407","19.4223699"
"Csibrák","Tolna","46.4656392","18.3421554"
"Csikéria","Bács-Kiskun","46.114528","19.4789689"
"Csikóstőttős","Tolna","46.349407","18.156864"
"Csikvánd","Győr-Moson-Sopron","47.4681039","17.4578539"
